X.1,X,collar_id,masterID,x_,y_,t_,temp_c,fate,sl_,speed,julian,week,avg.bc,NDVI,total_precipitation
153,X21819.1.153,21819.1,R02M,20.0821139,14.8907098,2017-01-27T14:00:20Z,27,mortality,0.00264006081937542,7.29298568888238e-7,27,4,4.5,1381,4.0978193e-8
154,X21819.1.154,21819.1,R02M,20.0836996,14.8928206,2017-01-27T15:00:40Z,31,mortality,0.00215529137241288,6.04061483299573e-7,27,4,4.5,1372,4.0978193e-8
155,X21819.1.155,21819.1,R02M,20.0825903,14.8909727,2017-01-27T16:00:08Z,34,mortality,1.09901091897165e-4,3.05280810825459e-8,27,4,4.5,1381,4.0978193e-8
156,X21819.1.156,21819.1,R02M,20.0825456,14.8908723,2017-01-27T17:00:08Z,36,mortality,2.93089218497622e-4,8.13458835685878e-8,27,4,4.5,1381,4.0978193e-8
157,X21819.1.157,21819.1,R02M,20.0826729,14.8906083,2017-01-27T18:00:11Z,34,mortality,7.28453842059969e-5,2.00786615782792e-8,27,4,4.5,1381,0
158,X21819.1.158,21819.1,R02M,20.0827283,14.890561,2017-01-27T19:00:39Z,34,mortality,0.00627470855578208,1.75811391307988e-6,27,4,4.5,1381,0
159,X21819.1.159,21819.1,R02M,20.0863844,14.8956605,2017-01-27T20:00:08Z,40,mortality,0.0106917925353995,2.96911761605096e-6,27,4,4.5,1362,0
160,X21819.1.160,21819.1,R02M,20.0942593,14.9028924,2017-01-27T21:00:09Z,40,mortality,0.00295282091058579,8.1367343912532e-7,27,4,4.5,1459,0
161,X21819.1.161,21819.1,R02M,20.0949276,14.9057686,2017-01-27T22:00:38Z,38,mortality,0.00263179437646454,7.37197304331804e-7,27,4,4.5,1459,0
162,X21819.1.162,21819.1,R02M,20.0930518,14.9076146,2017-01-27T23:00:08Z,34,mortality,0.0055964910301008,1.554149133602e-6,27,4,4.5,1422,0
163,X21819.1.163,21819.1,R02M,20.0928599,14.9020214,2017-01-28T00:00:09Z,30,mortality,8.2281714250551e-4,2.26671389119975e-7,27,4,4.5,1416,0
164,X21819.1.164,21819.1,R02M,20.0929008,14.9011996,2017-01-28T01:00:39Z,29,mortality,0.00410325888166899,1.14937223576162e-6,27,4,4.5,1416,0
165,X21819.1.165,21819.1,R02M,20.0897644,14.9038453,2017-01-28T02:00:09Z,28,mortality,0.0015972829430007,4.43812987774575e-7,27,4,4.5,1448,0
166,X21819.1.166,21819.1,R02M,20.0896,14.9054341,2017-01-28T03:00:08Z,26,mortality,7.76659513668294e-6,2.15678843007024e-9,27,4,4.5,1473,0
167,X21819.1.167,21819.1,R02M,20.0895936,14.9054297,2017-01-28T04:00:09Z,24,mortality,2.40634577718759e-5,6.62905172778951e-9,27,4,4.5,1473,0
168,X21819.1.168,21819.1,R02M,20.0896175,14.9054325,2017-01-28T05:00:39Z,22,mortality,0.002836388947236,7.94729321164472e-7,27,4,4.5,1473,0
169,X21819.1.169,21819.1,R02M,20.089703,14.9082676,2017-01-28T06:00:08Z,21,mortality,0.01065011773503,2.95754449737017e-6,28,4,4.5,1413,0
170,X21819.1.170,21819.1,R02M,20.0871371,14.918604,2017-01-28T07:00:09Z,21,mortality,8.68389313614621e-4,2.41219253781839e-7,28,4,4.5,1485,0
171,X21819.1.171,21819.1,R02M,20.0863111,14.918336,2017-01-28T08:00:09Z,20,mortality,2.79737376843552e-5,7.70626382489124e-9,28,4,4.5,1485,0
172,X21819.1.172,21819.1,R02M,20.0862873,14.9183507,2017-01-28T09:00:39Z,18,mortality,2.9495931925455e-5,8.26448078606193e-9,28,4,4.5,1485,0
173,X21819.1.173,21819.1,R02M,20.0863158,14.9183431,2017-01-28T10:00:08Z,18,mortality,1.13216606574825e-5,3.14403239585741e-9,28,4,4.5,1485,0
174,X21819.1.174,21819.1,R02M,20.0863111,14.9183534,2017-01-28T11:00:09Z,17,mortality,0.00400518153645844,1.11255042679401e-6,28,4,4.5,1485,0
175,X21819.1.175,21819.1,R02M,20.0832744,14.9209649,2017-01-28T12:00:09Z,17,mortality,0.00996844153767085,2.74612714536387e-6,28,4,4.5,1472,0
176,X21819.1.176,21819.1,R02M,20.0924834,14.9171486,2017-01-28T13:00:39Z,19,mortality,0.014421962505152,4.0397654076056e-6,28,4,4.5,1457,0
177,X21819.1.177,21819.1,R02M,20.0897925,14.9029799,2017-01-28T14:00:09Z,27,mortality,0.0103181335957632,2.84167821420082e-6,28,4,4.5,1448,0
178,X21819.1.178,21819.1,R02M,20.0842512,14.894276,2017-01-28T15:00:40Z,30,mortality,0.00418614423545049,1.17291797014584e-6,28,4,4.5,1333,0
179,X21819.1.179,21819.1,R02M,20.0821122,14.8906776,2017-01-28T16:00:09Z,33,mortality,0,0,28,4,4.5,1381,0
180,X21819.1.180,21819.1,R02M,20.0821122,14.8906776,2017-01-28T17:00:09Z,36,mortality,1.13216606543916e-5,3.11977422275878e-9,28,4,4.5,1381,0
181,X21819.1.181,21819.1,R02M,20.0821169,14.8906673,2017-01-28T18:00:38Z,39,mortality,3.13202123237601e-4,8.697642966887e-8,28,4,4.5,1381,0
182,X21819.1.182,21819.1,R02M,20.08226,14.8909459,2017-01-28T19:00:39Z,40,mortality,0.00241626061922146,6.77013342454877e-7,28,4,4.5,1381,0
183,X21819.1.183,21819.1,R02M,20.0814007,14.8932042,2017-01-28T20:00:08Z,35,mortality,3.24229856729167e-5,9.00138414017676e-9,28,4,4.5,1372,0
184,X21819.1.184,21819.1,R02M,20.0813862,14.8932332,2017-01-28T21:00:10Z,35,mortality,0.00271400370301815,7.48071582970825e-7,28,4,4.5,1372,0
185,X21819.1.185,21819.1,R02M,20.0820991,14.8906145,2017-01-28T22:00:38Z,37,mortality,0.00513288165556243,1.43697694724592e-6,28,4,4.5,1381,0
186,X21819.1.186,21819.1,R02M,20.0849851,14.8948592,2017-01-28T23:00:10Z,34,mortality,0.00623569503824388,1.71782232458509e-6,28,4,4.5,1333,0
187,X21819.1.187,21819.1,R02M,20.0871761,14.9006973,2017-01-29T00:00:40Z,28,mortality,0.00377890862683988,1.05851782264422e-6,28,4,4.5,1423,0
188,X21819.1.188,21819.1,R02M,20.089669,14.9035373,2017-01-29T01:00:10Z,26,mortality,2.03710579002296e-5,5.66334665004992e-9,28,4,4.5,1448,0
189,X21819.1.189,21819.1,R02M,20.0896673,14.9035576,2017-01-29T02:00:07Z,25,mortality,2.80588666928865e-5,7.72545889121325e-9,28,4,4.5,1448,0
190,X21819.1.190,21819.1,R02M,20.0896912,14.9035429,2017-01-29T03:00:39Z,24,mortality,0.00309653064089527,8.6713263536692e-7,28,4,4.5,1448,0
191,X21819.1.191,21819.1,R02M,20.0922677,14.9052605,2017-01-29T04:00:10Z,24,mortality,0.00372489244140022,1.03469234483339e-6,28,4,4.5,1459,0
192,X21819.1.192,21819.1,R02M,20.095883,14.9043636,2017-01-29T05:00:10Z,22,mortality,1.59831160924977e-5,4.43975447013826e-9,28,4,4.5,1459,0
193,X21819.1.193,21819.1,R02M,20.0958719,14.9043521,2017-01-29T06:00:10Z,21,mortality,1.2617844508886e-5,3.47694805976466e-9,29,5,4.5,1459,0
194,X21819.1.194,21819.1,R02M,20.095883,14.9043461,2017-01-29T07:00:39Z,20,mortality,7.71038261091892e-6,2.16037618686436e-9,29,5,4.5,1459,0
195,X21819.1.195,21819.1,R02M,20.0958766,14.9043418,2017-01-29T08:00:08Z,19,mortality,7.71038261091892e-6,2.14117817576199e-9,29,5,4.5,1459,0
196,X21819.1.196,21819.1,R02M,20.095883,14.9043461,2017-01-29T09:00:09Z,19,mortality,2.5904825807451e-5,7.19778433105056e-9,29,5,4.5,1459,0
197,X21819.1.197,21819.1,R02M,20.0958655,14.9043652,2017-01-29T10:00:08Z,18,mortality,1.45797805199794e-5,4.01536230239036e-9,29,5,4.5,1459,0
198,X21819.1.198,21819.1,R02M,20.0958719,14.9043521,2017-01-29T11:00:39Z,17,mortality,0.00304772137834086,8.53703467322371e-7,29,5,4.5,1459,0
199,X21819.1.199,21819.1,R02M,20.0940651,14.9018977,2017-01-29T12:00:09Z,18,mortality,0.0110284056689995,3.06429721283676e-6,29,5,4.5,1427,0
200,X21819.1.200,21819.1,R02M,20.0861393,14.8942291,2017-01-29T13:00:08Z,22,mortality,0.00444650706172912,1.23445504212358e-6,29,5,4.5,1333,0
201,X21819.1.201,21819.1,R02M,20.0825209,14.8916448,2017-01-29T14:00:10Z,27,mortality,0.00317345792787698,8.74471735430415e-7,29,5,4.5,1372,0
202,X21819.1.202,21819.1,R02M,20.084267,14.8942947,2017-01-29T15:00:39Z,31,mortality,4.61853872986107e-5,1.29370832769218e-8,29,5,4.5,1333,0
203,X21819.1.203,21819.1,R02M,20.0842448,14.8942542,2017-01-29T16:00:09Z,37,mortality,0.00131897420748167,3.66381724300464e-7,29,5,4.5,1333,0
204,X21819.1.204,21819.1,R02M,20.0831108,14.8935806,2017-01-29T17:00:09Z,34,mortality,2.35773196089492e-5,6.54743671450964e-9,29,5,4.5,1378,0
205,X21819.1.205,21819.1,R02M,20.0830933,14.8935648,2017-01-29T18:00:10Z,35,mortality,5.38935988755386e-5,1.48508125862603e-8,29,5,4.5,1378,0
206,X21819.1.206,21819.1,R02M,20.0831457,14.8935774,2017-01-29T19:00:39Z,36,mortality,0.0017514744217363,4.90609081718853e-7,29,5,4.5,1378,0
207,X21819.1.207,21819.1,R02M,20.0814433,14.8931657,2017-01-29T20:00:09Z,40,mortality,0.00722814655427012,2.00781848729726e-6,29,5,4.5,1372,0
208,X21819.1.208,21819.1,R02M,20.0861127,14.8986832,2017-01-29T21:00:09Z,43,mortality,0.0022125896004443,5.98644372414584e-7,29,5,4.5,1390,0
209,X21819.1.209,21819.1,R02M,20.0871884,14.9006167,2017-01-29T22:01:45Z,38,mortality,0.005226304185559,1.49195095220069e-6,29,5,4.5,1423,0
210,X21819.1.210,21819.1,R02M,20.0872214,14.9058429,2017-01-29T23:00:08Z,34,mortality,0.0051219341073459,1.42157482857227e-6,29,5,4.5,1456,0
211,X21819.1.211,21819.1,R02M,20.0915678,14.9031331,2017-01-30T00:00:11Z,28,mortality,1.78024520784286e-4,4.90696033032761e-8,29,5,4.5,1416,0
212,X21819.1.212,21819.1,R02M,20.0916521,14.9032899,2017-01-30T01:00:39Z,25,mortality,0.00235104945502868,6.58557270316157e-7,29,5,4.5,1416,0
213,X21819.1.213,21819.1,R02M,20.0939676,14.9036972,2017-01-30T02:00:09Z,24,mortality,0,0,29,5,4.5,1459,0
214,X21819.1.214,21819.1,R02M,20.0939676,14.9036972,2017-01-30T03:00:09Z,23,mortality,2.58373760278681e-5,7.17704889663002e-9,29,5,4.5,1459,0
215,X21819.1.215,21819.1,R02M,20.0939502,14.9037163,2017-01-30T04:00:09Z,22,mortality,0.00120552442530172,3.32100392645102e-7,29,5,4.5,1459,0
216,X21819.1.216,21819.1,R02M,20.0950869,14.9033148,2017-01-30T05:00:39Z,22,mortality,9.62365258101858e-4,2.69268399021225e-7,29,5,4.5,1459,0
217,X21819.1.217,21819.1,R02M,20.0951277,14.9023533,2017-01-30T06:00:13Z,20,mortality,3.02649962831623e-5,8.41629485071254e-9,30,5,4.5,1459,0
218,X21819.1.218,21819.1,R02M,20.0951563,14.9023632,2017-01-30T07:00:09Z,19,mortality,2.4052026940206e-5,6.6240779234938e-9,30,5,4.5,1459,0
219,X21819.1.219,21819.1,R02M,20.0951324,14.9023605,2017-01-30T08:00:40Z,18,mortality,1.75729906375869e-5,4.92516553744026e-9,30,5,4.5,1459,0
220,X21819.1.220,21819.1,R02M,20.0951499,14.9023589,2017-01-30T09:00:08Z,18,mortality,1.25706006212335e-5,3.49086382150334e-9,30,5,4.5,1459,0
221,X21819.1.221,21819.1,R02M,20.0951388,14.9023648,2017-01-30T10:00:09Z,17,mortality,3.65991939804099e-4,1.0082422584135e-7,30,5,4.5,1459,0
222,X21819.1.222,21819.1,R02M,20.0947799,14.9022931,2017-01-30T11:00:39Z,16,mortality,0.0102450851265379,2.86977174412827e-6,30,5,4.5,1459,0
223,X21819.1.223,21819.1,R02M,20.0865244,14.8962261,2017-01-30T12:00:09Z,16,mortality,0.00695813748426853,1.93281596785237e-6,30,5,4.5,1362,0
224,X21819.1.224,21819.1,R02M,20.0821727,14.8907967,2017-01-30T13:00:09Z,20,mortality,0.00407435845870159,1.13239534705436e-6,30,5,4.5,1381,0
225,X21819.1.225,21819.1,R02M,20.0842465,14.8943038,2017-01-30T14:00:07Z,26,mortality,3.98017587541519e-5,1.09586340182136e-8,30,5,4.5,1333,0
226,X21819.1.226,21819.1,R02M,20.0842402,14.8942645,2017-01-30T15:00:39Z,33,mortality,0.00131393262003944,3.68048352952224e-7,30,5,4.5,1333,0
227,X21819.1.227,21819.1,R02M,20.0831219,14.8935747,2017-01-30T16:00:09Z,35,mortality,0,0,30,5,4.5,1378,0
228,X21819.1.228,21819.1,R02M,20.0831219,14.8935747,2017-01-30T17:00:08Z,34,mortality,4.52951432297918e-5,1.25784902054407e-8,30,5,4.5,1378,0
229,X21819.1.229,21819.1,R02M,20.0831632,14.8935933,2017-01-30T18:00:09Z,35,mortality,2.2871160879757e-5,6.30059528367962e-9,30,5,4.5,1378,0
230,X21819.1.230,21819.1,R02M,20.083141,14.8935878,2017-01-30T19:00:39Z,37,mortality,1.73999999990571e-5,4.8333333330714e-9,30,5,4.5,1378,0
231,X21819.1.231,21819.1,R02M,20.083141,14.8936052,2017-01-30T20:00:39Z,37,mortality,0.00639046073143352,1.79004502281051e-6,30,5,4.5,1378,0
232,X21819.1.232,21819.1,R02M,20.086575,14.8989946,2017-01-30T21:00:09Z,37,mortality,0.00544161924430512,1.51114113976815e-6,30,5,4.5,1390,0
233,X21819.1.233,21819.1,R02M,20.0829898,14.9030882,2017-01-30T22:00:10Z,36,mortality,0.00508039680832241,1.38884549161356e-6,30,5,4.5,1483,0
234,X21819.1.234,21819.1,R02M,20.0872436,14.9058659,2017-01-30T23:01:08Z,36,mortality,0.00436386458657783,1.23307843644471e-6,30,5,4.5,1456,0
235,X21819.1.235,21819.1,R02M,20.0906749,14.9085621,2017-01-31T00:00:07Z,29,mortality,0.00591494474783953,1.6421279144474e-6,30,5,4.5,1413,0
236,X21819.1.236,21819.1,R02M,20.0939468,14.9036345,2017-01-31T01:00:09Z,26,mortality,8.37081238603597e-5,2.32328958813099e-8,30,5,4.5,1459,0
237,X21819.1.237,21819.1,R02M,20.0938676,14.9036616,2017-01-31T02:00:12Z,24,mortality,0.00173277929927547,4.77744499386674e-7,30,5,4.5,1459,0
238,X21819.1.238,21819.1,R02M,20.0946543,14.9021177,2017-01-31T03:00:39Z,23,mortality,0.00136092513019766,3.81318332921732e-7,30,5,4.5,1427,0
239,X21819.1.239,21819.1,R02M,20.0952282,14.9033517,2017-01-31T04:00:08Z,24,mortality,0.00234396676170929,6.50921066845123e-7,30,5,4.5,1459,0
240,X21819.1.240,21819.1,R02M,20.0964245,14.901336,2017-01-31T05:00:09Z,23,mortality,3.16216144431661e-4,8.70878943628921e-8,30,5,4.5,1360,0
241,X21819.1.241,21819.1,R02M,20.0967357,14.9012799,2017-01-31T06:00:40Z,21,mortality,0.0016425372385411,4.60352365061969e-7,31,5,4.5,1360,0
242,X21819.1.242,21819.1,R02M,20.0950954,14.9011942,2017-01-31T07:00:08Z,20,mortality,0.00240415344976233,6.67820402711759e-7,31,5,4.5,1427,0
243,X21819.1.243,21819.1,R02M,20.0938339,14.9032408,2017-01-31T08:00:08Z,20,mortality,1.75729906375869e-5,4.83971099906e-9,31,5,4.5,1459,0
244,X21819.1.244,21819.1,R02M,20.0938514,14.9032392,2017-01-31T09:00:39Z,19,mortality,1.26178445080413e-5,3.53441022634209e-9,31,5,4.5,1459,0
245,X21819.1.245,21819.1,R02M,20.0938625,14.9032332,2017-01-31T10:00:09Z,18,mortality,8.51469318491484e-6,2.3658497318463e-9,31,5,4.5,1459,0
246,X21819.1.246,21819.1,R02M,20.0938578,14.9032261,2017-01-31T11:00:08Z,18,mortality,6.6095034609449e-4,1.8359731835958e-7,31,5,4.5,1459,0
247,X21819.1.247,21819.1,R02M,20.0944134,14.9028681,2017-01-31T12:00:08Z,18,mortality,0.0132732713092881,3.6555415338166e-6,31,5,4.5,1459,0
248,X21819.1.248,21819.1,R02M,20.0842704,14.8943066,2017-01-31T13:00:39Z,22,mortality,2.58311827075289e-5,7.23765276198623e-9,31,5,4.5,1333,0
249,X21819.1.249,21819.1,R02M,20.0842529,14.8943256,2017-01-31T14:00:08Z,27,mortality,6.12217232687118e-4,1.70060342413088e-7,31,5,4.5,1333,0
250,X21819.1.250,21819.1,R02M,20.0848642,14.8943591,2017-01-31T15:00:08Z,33,mortality,7.18559343409019e-4,1.99599817613616e-7,31,5,4.5,1333,0
251,X21819.1.251,21819.1,R02M,20.084175,14.8941558,2017-01-31T16:00:08Z,35,mortality,0.00118930068947978,3.2754081230509e-7,31,5,4.5,1333,0
252,X21819.1.252,21819.1,R02M,20.0831457,14.89356,2017-01-31T17:00:39Z,33,mortality,0.00401634986648257,1.12502797380464e-6,31,5,4.5,1378,0
253,X21819.1.253,21819.1,R02M,20.0842272,14.897428,2017-01-31T18:00:09Z,42,mortality,2.46112697763265e-4,6.82698190744146e-8,31,5,4.5,1357,1.8626451e-9
254,X21819.1.254,21819.1,R02M,20.0844337,14.8972941,2017-01-31T19:00:14Z,41,mortality,3.18968650493641e-5,8.79913518603147e-9,31,5,4.5,1357,1.8626451e-9
255,X21819.1.255,21819.1,R02M,20.0844558,14.8973171,2017-01-31T20:00:39Z,43,mortality,3.45661583055207e-4,9.68782463719751e-8,31,5,4.5,1357,1.8626451e-9
256,X21819.1.256,21819.1,R02M,20.0841906,14.8975388,2017-01-31T21:00:07Z,40,mortality,0.00658739217065272,9.13900134663252e-7,31,5,4.5,1357,1.8626451e-9
257,X21819.1.257,21819.1,R02M,20.0791162,14.9017393,2017-01-31T23:00:15Z,34,mortality,0.00443438629350211,1.2341737527142e-6,31,5,4.5,1493,1.8626451e-9
258,X21819.1.258,21819.1,R02M,20.0827394,14.9042959,2017-02-01T00:00:08Z,29,mortality,0.00935189368470209,2.57556972864282e-6,31,5,4.5,1483,1.8626451e-9
259,X21819.1.259,21819.1,R02M,20.0844279,14.895097700000001,2017-02-01T01:00:39Z,27,mortality,0.00564754369350152,1.582388258196e-6,31,5,4.5,1333,1.8626451e-9
260,X21819.1.260,21819.1,R02M,20.0894888,14.8925913,2017-02-01T02:00:08Z,26,mortality,0.00166826382805551,4.63277930590257e-7,31,5,4.5,1387,1.8626451e-9
261,X21819.1.261,21819.1,R02M,20.0911274,14.8922781,2017-02-01T03:00:09Z,25,mortality,0,0,31,5,4.5,1382,1.8626451e-9
262,X21819.1.262,21819.1,R02M,20.0911274,14.8922781,2017-02-01T04:00:08Z,22,mortality,0.00180058020926542,4.95890996768223e-7,31,5,4.5,1382,1.8626451e-9
263,X21819.1.263,21819.1,R02M,20.0928596,14.8917866,2017-02-01T05:00:39Z,23,mortality,0.00252435472150583,7.07102162886786e-7,31,5,4.5,1398,1.8626451e-9
264,X21819.1.264,21819.1,R02M,20.094502,14.8898696,2017-02-01T06:00:09Z,22,mortality,7.68439978342603e-6,2.13455549539612e-9,32,5,4.5,1367,1.8626451e-9
265,X21819.1.265,21819.1,R02M,20.0945083,14.889874,2017-02-01T07:00:09Z,21,mortality,3.12166622192743e-5,8.67129506090952e-9,32,5,4.5,1367,1.8626451e-9
266,X21819.1.266,21819.1,R02M,20.0944845,14.8898538,2017-02-01T08:00:09Z,20,mortality,7.71038261091892e-6,2.12407234460576e-9,32,5,4.5,1367,1.8626451e-9
267,X21819.1.267,21819.1,R02M,20.0944909,14.8898581,2017-02-01T09:00:39Z,19,mortality,2.3570532451834e-5,6.60423996969291e-9,32,5,4.5,1367,1.8626451e-9
268,X21819.1.268,21819.1,R02M,20.0945083,14.889874,2017-02-01T10:00:08Z,19,mortality,2.26920691005587e-5,6.30335252793297e-9,32,5,4.5,1367,1.8626451e-9
269,X21819.1.269,21819.1,R02M,20.094502,14.8898522,2017-02-01T11:00:08Z,18,mortality,0.00560698513017209,1.55663107445089e-6,32,5,4.5,1367,1.8626451e-9
270,X21819.1.270,21819.1,R02M,20.0908827,14.8855698,2017-02-01T12:00:10Z,18,mortality,0.0102119814654169,2.81399323929922e-6,32,5,4.5,1371,1.8626451e-9
271,X21819.1.271,21819.1,R02M,20.0820203,14.8906435,2017-02-01T13:00:39Z,20,mortality,0.00259571792381307,7.2729557966183e-7,32,5,4.5,1381,1.8626451e-9
272,X21819.1.272,21819.1,R02M,20.082428,14.893207,2017-02-01T14:00:08Z,25,mortality,0.00228462665877621,6.34618516326726e-7,32,5,4.5,1372,1.8626451e-9
273,X21819.1.273,21819.1,R02M,20.0843419,14.8944546,2017-02-01T15:00:08Z,29,mortality,0.00325358489208537,8.96304377984949e-7,32,5,4.5,1333,1.8626451e-9
274,X21819.1.274,21819.1,R02M,20.0841463,14.8977023,2017-02-01T16:00:38Z,31,mortality,0.00326026144503716,9.12982762541909e-7,32,5,4.5,1357,1.8626451e-9
275,X21819.1.275,21819.1,R02M,20.0835301,14.9009038,2017-02-01T17:00:09Z,34,mortality,0.0034973090584043,9.71744667519949e-7,32,5,4.5,1474,1.8626451e-9
276,X21819.1.276,21819.1,R02M,20.080425,14.8992946,2017-02-01T18:00:08Z,35,mortality,0.00287042564787788,7.85557101225472e-7,32,5,4.5,1460,4.2840838e-8
277,X21819.1.277,21819.1,R02M,20.0831352,14.898349,2017-02-01T19:01:02Z,33,mortality,7.20612239702737e-5,2.01457153956594e-8,32,5,4.5,1441,4.2840838e-8
278,X21819.1.278,21819.1,R02M,20.0832003,14.8983181,2017-02-01T20:00:39Z,34,mortality,0.00162341867058308,4.54611781177005e-7,32,5,4.5,1441,4.2840838e-8
279,X21819.1.279,21819.1,R02M,20.084475,14.8973128,2017-02-01T21:00:10Z,36,mortality,3.95645358875464e-4,1.09962578898128e-7,32,5,4.5,1357,4.2840838e-8
280,X21819.1.280,21819.1,R02M,20.08414,14.8975233,2017-02-01T22:00:08Z,34,mortality,0.00548949257035743,1.51184042146996e-6,32,5,4.5,1357,4.2840838e-8
281,X21819.1.281,21819.1,R02M,20.0795062,14.9004665,2017-02-01T23:00:39Z,30,mortality,0.00127125681512505,3.56094345973404e-7,32,5,4.5,1493,4.2840838e-8
282,X21819.1.282,21819.1,R02M,20.0803347,14.8995023,2017-02-02T00:00:09Z,28,mortality,9.94505349409566e-4,2.76098098114816e-7,32,5,4.5,1460,4.2840838e-8
283,X21819.1.283,21819.1,R02M,20.0793407,14.899534,2017-02-02T01:00:11Z,26,mortality,3.50463978170442e-5,9.73781545347159e-9,32,5,4.5,1460,4.2840838e-8
284,X21819.1.284,21819.1,R02M,20.0793058,14.8995372,2017-02-02T02:00:10Z,25,mortality,2.39641398771709e-5,6.60351057513665e-9,32,5,4.5,1460,4.2840838e-8
285,X21819.1.285,21819.1,R02M,20.0793296,14.89954,2017-02-02T03:00:39Z,23,mortality,0.00277770606256489,7.7828693263236e-7,32,5,4.5,1460,4.2840838e-8
286,X21819.1.286,21819.1,R02M,20.076756,14.9005851,2017-02-02T04:00:08Z,22,mortality,0.00282855876375335,7.85492575327228e-7,32,5,4.5,1506,4.2840838e-8
287,X21819.1.287,21819.1,R02M,20.0740578,14.8997363,2017-02-02T05:00:09Z,21,mortality,1.24823875894091e-5,3.46636700622301e-9,32,5,4.5,1503,4.2840838e-8
288,X21819.1.288,21819.1,R02M,20.0740468,14.8997422,2017-02-02T06:00:10Z,19,mortality,1.24823875894091e-5,3.43962182127557e-9,33,5,4.5,1503,4.2840838e-8
289,X21819.1.289,21819.1,R02M,20.0740578,14.8997363,2017-02-02T07:00:39Z,18,mortality,0,0,33,5,4.5,1503,4.2840838e-8
290,X21819.1.290,21819.1,R02M,20.0740578,14.8997363,2017-02-02T08:00:08Z,18,mortality,1.75729906411248e-5,4.88003072511103e-9,33,5,4.5,1503,4.2840838e-8
291,X21819.1.291,21819.1,R02M,20.0740753,14.8997347,2017-02-02T09:00:09Z,18,mortality,6.56457919436235e-5,1.82349422065621e-8,33,5,4.5,1503,4.2840838e-8
292,X21819.1.292,21819.1,R02M,20.0740404,14.8997903,2017-02-02T10:00:09Z,17,mortality,5.6734116717909e-5,1.56292332556223e-8,33,5,4.5,1503,4.2840838e-8
293,X21819.1.293,21819.1,R02M,20.0740578,14.8997363,2017-02-02T11:00:39Z,17,mortality,6.59318170536795e-4,1.84734707351301e-7,33,5,4.5,1503,4.2840838e-8
294,X21819.1.294,21819.1,R02M,20.0745117,14.8992581,2017-02-02T12:00:08Z,16,mortality,0.0108222302419628,3.00534025047564e-6,33,5,4.5,1503,4.2840838e-8
295,X21819.1.295,21819.1,R02M,20.0826132,14.8920827,2017-02-02T13:00:09Z,18,mortality,0.0027125128220898,7.53475783913833e-7,33,5,4.5,1372,4.2840838e-8
296,X21819.1.296,21819.1,R02M,20.0842227,14.8942661,2017-02-02T14:00:09Z,23,mortality,0.00113248584980128,3.11979572948012e-7,33,5,4.5,1333,4.2840838e-8
297,X21819.1.297,21819.1,R02M,20.0851265,14.8949485,2017-02-02T15:00:39Z,26,mortality,0.00686250536320496,1.92280901182543e-6,33,5,4.5,1333,4.2840838e-8
298,X21819.1.298,21819.1,R02M,20.081353,14.9006804,2017-02-02T16:00:08Z,29,mortality,0.0052518753498137,1.45885426383714e-6,33,5,4.5,1493,4.2840838e-8
299,X21819.1.299,21819.1,R02M,20.086236799999998,14.9026119,2017-02-02T17:00:08Z,32,mortality,0.00454859635492263,1.26314811300267e-6,33,5,4.5,1436,4.2840838e-8
300,X21819.1.300,21819.1,R02M,20.087814,14.9068783,2017-02-02T18:00:09Z,34,mortality,0.00113298199456047,3.12116251945034e-7,33,5,4.5,1376,3.7252903e-9
301,X21819.1.301,21819.1,R02M,20.0884688,14.9078029,2017-02-02T19:00:39Z,36,mortality,0.00290460559284637,8.06834886901768e-7,33,5,4.5,1376,3.7252903e-9
302,X21819.1.302,21819.1,R02M,20.0907959,14.9060647,2017-02-02T20:00:39Z,36,mortality,0.00122050129045447,3.41972902901225e-7,33,5,4.5,1473,3.7252903e-9
303,X21819.1.303,21819.1,R02M,20.0896175,14.9057469,2017-02-02T21:00:08Z,37,mortality,0.00413905347754943,1.1494177943764e-6,33,5,4.5,1473,3.7252903e-9
304,X21819.1.304,21819.1,R02M,20.0936355,14.9067406,2017-02-02T22:00:09Z,33,mortality,0.00203013585998799,5.59266077131677e-7,33,5,4.5,1422,3.7252903e-9
305,X21819.1.305,21819.1,R02M,20.0920024,14.9055346,2017-02-02T23:00:39Z,30,mortality,0.00220781452572368,6.19129143500752e-7,33,5,4.5,1459,3.7252903e-9
306,X21819.1.306,21819.1,R02M,20.0910011,14.9035669,2017-02-03T00:00:05Z,28,mortality,1.90772036734712e-4,5.2714019545375e-8,33,5,4.5,1448,3.7252903e-9
307,X21819.1.307,21819.1,R02M,20.0910092,14.9033763,2017-02-03T01:00:24Z,26,mortality,7.12799060044472e-4,1.98828189691624e-7,33,5,4.5,1448,3.7252903e-9
308,X21819.1.308,21819.1,R02M,20.0911421,14.902676,2017-02-03T02:00:09Z,24,mortality,0.00223518003078034,6.15752074595134e-7,33,5,4.5,1416,3.7252903e-9
309,X21819.1.309,21819.1,R02M,20.092375,14.9008116,2017-02-03T03:00:39Z,24,mortality,0.00103799403659168,2.90917611152377e-7,33,5,4.5,1416,3.7252903e-9
310,X21819.1.310,21819.1,R02M,20.0922119,14.9018367,2017-02-03T04:00:07Z,22,mortality,1.74734083653612e-5,4.85372454593366e-9,33,5,4.5,1416,3.7252903e-9
